sku,nombre,marca,categoria,subcategoria,precio_oferta,precio_lista,precio_mayoreo,costo_usd,proveedor,clave_proveedor,stock,estado_comercial,imagen
A-CPUAMD2460,Procesador AMD RYZEN 7 5800X3D Especificaciones generales Plataforma Computadora de escritorio Familia de productos Proc,VECTEC,computadoras_ensambladas,AMD Ryzen 7,10762.54,14350.05,9686.29,334.5,CT Internacional,A,15,disponible,assets/img/CPUAMD2460.webp
A-CPUAMD2390,Procesador AMD RYZEN 9 7950X 16CORE RETAIL Especificaciones generales Plataforma Computadora de escritorio Familia de pr,VECTEC,computadoras_ensambladas,AMD Ryzen 9,15486.9,20649.2,13938.21,481.3333333333333,CT Internacional,A,15,disponible,assets/img/CPUAMD2390.webp
A-CPUAMD2400,Procesador AMD RYZEN 9 7900X 12CORE RETAIL Especificaciones generales Plataforma Computadora de escritorio Familia de pr,VECTEC,computadoras_ensambladas,AMD Ryzen 9,16823.6,22431.46,15141.24,522.8777777777777,CT Internacional,A,15,disponible,assets/img/CPUAMD2400.webp
A-CPUAMD2760,"AMD RYZEN 9 9950X, familia de procesadores Ryzen, serie Ryzen 9000 Series, arquitectura Zen 5, 16 núcleos de CPU, 32 sub",VECTEC,procesadores,AMD Ryzen 9,17788.49,23717.98,16009.64,552.8666666666667,CT Internacional,A,15,disponible,assets/img/CPUAMD2760.webp
A-CPUAMD2850,"AMD RYZEN 9 9900X3D, familia ryzen, serie Ryzen 9000 serie, 12 núcleos de CPU, 24 subprocesos, socket AM5, tarjetas madr",VECTEC,procesadores,AMD Ryzen 9,18207.47,24276.63,16386.72,565.8888888888889,CT Internacional,A,15,disponible,assets/img/CPUAMD2850.webp
A-CPUAMD2450,Procesador AMD RYZEN 9 7900X3D Plataforma Computadora de escritorio Familia de productos Procesadores AMD Ryzen Línea de,VECTEC,computadoras_ensambladas,AMD Ryzen 9,20127.25,26836.33,18114.53,625.5555555555555,CT Internacional,A,15,disponible,assets/img/CPUAMD2450.webp
A-CPUAMD2860,"AMD RYZEN 9 9950X3D, familia ryzen, serie Ryzen 9000 serie, 16 núcleos de CPU, 32 subprocesos, socket AM5, arquitectura",VECTEC,procesadores,AMD Ryzen 9,21271.25,28361.67,19144.12,661.1111111111111,CT Internacional,A,15,disponible,assets/img/CPUAMD2860.webp
A-CPUAMD2490,Procesador RYZEN 9 7950X3D 16 CORE RETAIL Plataforma Computadora de escritorio Familia de productos Procesadores AMD Ryz,VECTEC,computadoras_ensambladas,AMD Ryzen 9,23738.0,31650.67,21364.2,737.7777777777777,CT Internacional,A,15,disponible,assets/img/CPUAMD2490.webp
A-CPUAMD2940,"Procesador AMD RYZEN 9 9950X3D2 Series 9000 series Zen 5 Socket-AM5, cpu 16 Núcleos reloj base 4.3 GHZ, reloj turbo máxi",VECTEC,procesadores,AMD Ryzen 9,28530.65,38040.86,25677.59,886.7333333333332,CT Internacional,A,15,disponible,assets/img/CPUAMD2940.webp
A-CPUAMD2690,"AMD RYZEN Threadripper 7960X, Familia de productos AMD Ryzen™, línea de productos AMD Ryzen™ Threadripper™, 24 núcleos d",VECTEC,procesadores,AMD Ryzen,50014.25,66685.67,45012.83,1554.4444444444443,CT Internacional,A,15,disponible,assets/img/CPUAMD2690.webp
A-CPUAMD2620,"AMD RYZEN THREDRIPPER PRO 7970X, familia de productos Procesadores AMD Ryzen™, línea de productos Procesadores AMD Ryzen",VECTEC,procesadores,AMD Ryzen,83976.75,111969.0,75579.07,2610.0,CT Internacional,A,15,disponible,assets/img/CPUAMD2620.webp
A-CPUAMD2600,"AMD RYZEN THREDRIPPER PRO 7965WX, familia de productos Procesadores AMD Ryzen™ PRO, línea de producto AMD Ryzen™ Threadr",VECTEC,procesadores,AMD Ryzen,89339.25,119119.0,80405.32,2776.6666666666665,CT Internacional,A,15,disponible,assets/img/CPUAMD2600.webp
A-CPUAMD2610,"AMD RYZEN THREDRIPPER PRO 7980X, familia de productos Procesadores AMD Ryzen™, línea de productos Procesadores AMD Ryzen",VECTEC,procesadores,AMD Ryzen,167989.25,223985.67,151190.33,5221.111111111111,CT Internacional,A,15,disponible,assets/img/CPUAMD2610.webp
A-CPUAMD2590,"AMD RYZEN THREDRIPPER PRO 7995WX, familia de productos Procesadores AMD Ryzen™ PRO, línea de producto AMD Ryzen™ Threadr",VECTEC,procesadores,AMD Ryzen,344951.75,459935.67,310456.58,10721.111111111111,CT Internacional,A,15,disponible,assets/img/CPUAMD2590.webp
A-VENITL280,"Ventilador para Fuentes de Poder/Gabinetes (700955) 80 mm, 3 pines, rodamientos tipo sleeve.",VECTEC,enfriamiento,Flujo de Aire Mesh,114.2,152.27,102.78,3.5494505494505493,CT Internacional,A,15,disponible,assets/img/VENITL280.webp
A-VENITL040,"Ventilador de fuente de poder/gabinetes, 8mm, 4 pines, rodamiento tipo SLEEVE (700320)",VECTEC,enfriamiento,Flujo de Aire Mesh,105.37,140.49,94.83,3.2747252747252746,CT Internacional,A,15,disponible,assets/img/VENITL040.webp
A-ACCITL420,"Pasta Térmica para CPU, 1.5 Gr. Para inyectar (701662)",VECTEC,limpieza_mantenimiento,Pastas Térmicas de Alto Rendimiento,42.08,56.1,37.87,1.3076923076923075,CT Internacional,A,15,disponible,assets/img/ACCITL420.webp
A-ACCITL2450,"Pasta Térmica para CPU, MANHATTAN, 20 g Color: Plateado, 140065, Color: gris, Conductividad térmica: 0.965 W/M-K, Impeda",VECTEC,limpieza_mantenimiento,Pastas Térmicas de Alto Rendimiento,303.72,404.96,273.35,9.43956043956044,CT Internacional,A,15,disponible,assets/img/ACCITL2450.webp
A-VENRBT090,"Ventilador PARA CPU, PROCESADORES LGA 1150/1151/1155/1156, INTEL CORE i3/i5, CONECTOR DE 3 PINES (136902), Brobotix Vent",VECTEC,enfriamiento,Enfriamiento Especializado,256.75,342.33,231.08,7.979797979797981,CT Internacional,A,15,disponible,assets/img/VENRBT090.webp
A-VENRBT080,"Ventilador PARA CPU, PROCESADORES LGA 1150/1151/1155/1156, INTEL CORE i3/i5, CONECTOR DE 4 PINES (963005), Brobotix Vent",VECTEC,enfriamiento,Enfriamiento Especializado,341.42,455.22,307.28,10.611111111111112,CT Internacional,A,15,disponible,assets/img/VENRBT080.webp
A-MEMKGN2870,Memoria KINGSTON 8GB 3200MHz DDR4 CL16 DIMM FURY Beast KF432C16BB/8 Negra,VECTEC,memorias_ram_pc,DDR4 DIMM,2992.73,3990.3,2693.46,93.0138888888889,CT Internacional,A,15,disponible,assets/img/MEMKGN2870.webp
A-MEMKGN2910,Memoria KINGSTON 16GB 3200MHz DDR4 CL16 DIMM 1Gx8 FURY Beast KF432C16BB1/16 Negra,VECTEC,memorias_ram_pc,DDR4 DIMM,4319.32,5759.09,3887.39,134.24444444444444,CT Internacional,A,15,disponible,assets/img/MEMKGN2910.webp
A-MEMKGN3750,Memoria KINGSTON 16GB 3200MT/s DDR4 CL16 DIMM FURY Beast KF432C16BB/16 Negra,VECTEC,memorias_ram_pc,DDR4 DIMM,6923.7,9231.6,6231.33,215.1888888888889,CT Internacional,A,15,disponible,assets/img/MEMKGN3750.webp
A-MEMKGN3250,Memoria KINGSTON 32GB 3200MHz DDR4 CL16 DIMM FURY Beast KF432C16BB/32 Negra,VECTEC,memorias_ram_pc,DDR4 DIMM,7328.75,9771.67,6595.88,227.77777777777777,CT Internacional,A,15,disponible,assets/img/MEMKGN3250.webp
A-MEMKGN4390,Memoria KINGSTON 8GB 3200MT/s DDR4 CL16 DIMM FURY Beast RGB KF432C16BB2A/8,VECTEC,memorias_ram_pc,DDR4 DIMM,3153.15,4204.2,2837.84,98.0,CT Internacional,A,15,disponible,assets/img/MEMKGN4390.webp
A-MEMKGN4400,Memoria KINGSTON 16GB 3200MT/s DDR4 CL16 DIMM FURY Beast RGB KF432C16BB2A/16,VECTEC,memorias_ram_pc,DDR4 DIMM,4335.59,5780.78,3902.03,134.75,CT Internacional,A,15,disponible,assets/img/MEMKGN4400.webp
A-MEMKGN5950,Memoria KINGSTON 16GB (2X8) 3200MT/s DDR4 CL16 DIMM FURY Beast RGB KF432C16BB2AK2/16 Kit of 2,VECTEC,memorias_ram_pc,DDR4 DIMM,5353.92,7138.56,4818.53,166.39999999999998,CT Internacional,A,15,disponible,assets/img/MEMKGN5950.webp
A-MEMKGN4760,Memoria KINGSTON 16GB 3200MHz DDR4 CL16 DIMM 1Gx8 FURY Beast RGB KF432C16BB12A/16,VECTEC,memorias_ram_pc,DDR4 DIMM,4335.59,5780.78,3902.03,134.75,CT Internacional,A,15,disponible,assets/img/MEMKGN4760.webp
A-MEMKGN4420,Memoria KINGSTON 32GB 3200MT/s DDR4 CL16 DIMM FURY Beast RGB KF432C16BB2A/32,VECTEC,memorias_ram_pc,DDR4 DIMM,8405.72,11207.62,7565.15,261.25,CT Internacional,A,15,disponible,assets/img/MEMKGN4420.webp
A-MEMKGN5140,Memoria Kingston 16GB 3200MT/s DDR4 Non-ECC CL22 DIMM 2Rx8 KVR32N22D8/16,VECTEC,accesorios_perifericos,Memoria DDR4-3200 MHz RGB,4097.01,5462.68,3687.31,127.33516483516483,CT Internacional,A,15,disponible,assets/img/MEMKGN5140.webp
A-MEMKGN3060,Memoria KINGSTON 8GB (1x8GB) DDR4 3600MT/s CL17 FURY Beast KF436C17BB/8 Negra,VECTEC,memorias_ram_pc,DDR4 DIMM,2477.48,3303.3,2229.73,77.0,CT Internacional,A,15,disponible,assets/img/MEMKGN3060.webp
A-MEMKGN2920,Memoria KINGSTON 16GB 3600MHz DDR4 CL18 DIMM FURY Beast KF436C18BB/16 Negra,VECTEC,memorias_ram_pc,DDR4 DIMM,4584.94,6113.25,4126.45,142.5,CT Internacional,A,15,disponible,assets/img/MEMKGN2920.webp
A-MEMKGN3380,Memoria KINGSTON 32GB 3600MHz DDR4 CL18 DIMM FURY Beast KF436C18BB/32 Negra,VECTEC,memorias_ram_pc,DDR4 DIMM,4584.94,6113.25,4126.45,142.5,CT Internacional,A,15,disponible,assets/img/MEMKGN3380.webp
A-MEMKGN4430,Memoria KINGSTON 8GB 3600MT/s DDR4 CL17 DIMM FURY Beast RGB KF436C17BB2A/8,VECTEC,memorias_ram_pc,DDR4 DIMM,2646.4,3528.53,2381.76,82.25,CT Internacional,A,15,disponible,assets/img/MEMKGN4430.webp
A-MEMKGN4440,Memoria KINGSTON 16GB 3600MT/s DDR4 CL18 DIMM FURY Beast RGB KF436C18BB2A/16,VECTEC,memorias_ram_pc,DDR4 DIMM,4745.81,6327.75,4271.23,147.5,CT Internacional,A,15,disponible,assets/img/MEMKGN4440.webp
A-MEMKGN5570,Memoria KINGSTON 16GB 6000MT/s DDR5 CL30 DIMM FURY Beast KF560C30BBE-16,VECTEC,memorias_ram_pc,DDR5 DIMM,6137.39,8183.18,5523.65,190.75,CT Internacional,A,15,disponible,assets/img/MEMKGN5570.webp
A-MEMKGN5580,Memoria KINGSTON 32GB 6000MT/s DDR5 CL30 DIMM FURY Beast KF560C30BBE-32,VECTEC,memorias_ram_pc,DDR5 DIMM,15432.92,20577.22,13889.63,479.65555555555557,CT Internacional,A,15,disponible,assets/img/MEMKGN5580.webp
A-MEMKGN5590,Memoria KINGSTON 16GB 6000MT/s DDR5 CL30 DIMM FURY Beast RGB KF560C30BBEA-16,VECTEC,memorias_ram_pc,DDR5 DIMM,7942.93,10590.58,7148.64,246.86666666666667,CT Internacional,A,15,disponible,assets/img/MEMKGN5590.webp
A-MEMKGN3420,Memoria KINGSTON 16GB 5200MHz DDR5 CL40 DIMM FURY Beast KF552C40BB-16 Negra,VECTEC,memorias_ram_pc,DDR5 DIMM,6713.49,8951.32,6042.14,208.65555555555554,CT Internacional,A,15,disponible,assets/img/MEMKGN3420.webp
A-MEMKGN4970,Memoria KINGSTON 32GB 5200MHz DDR5 CL40 DIMM FURY Beast KF552C40BB-32 Negra,VECTEC,memorias_ram_pc,DDR5 DIMM,13248.95,17665.27,11924.06,411.77777777777777,CT Internacional,A,15,disponible,assets/img/MEMKGN4970.webp
A-MEMKGN5080,Memoria KINGSTON 16GB 5200MT/s DDR5 CL40 DIMM FURY Beast RGB KF552C40BBA-16,VECTEC,memorias_ram_pc,DDR5 DIMM,6851.49,9135.32,6166.34,212.94444444444446,CT Internacional,A,15,disponible,assets/img/MEMKGN5080.webp
A-MEMKGN4580,Memoria KINGSTON 128GB 5200MT/s DDR5 CL40 DIMM (Kit of 4) FURY Beast Black XMP KF552C40BBK4-128,VECTEC,memorias_ram_pc,DDR5 DIMM,46203.3,61604.4,41582.97,1436.0,CT Internacional,A,15,disponible,assets/img/MEMKGN4580.webp
A-MEMKGN3440,Memoria KINGSTON 16GB 5600MHz DDR5 CL40 DIMM FURY Beast KF556C40BB-16 Negra,VECTEC,memorias_ram_pc,DDR5 DIMM,7530.73,10040.98,6777.66,234.05555555555554,CT Internacional,A,15,disponible,assets/img/MEMKGN3440.webp
A-MEMKGN3770,Memoria KINGSTON 32GB 5600MHz DDR5 CL40 DIMM FURY Beast KF556C40BB-32 Negra,VECTEC,memorias_ram_pc,DDR5 DIMM,14719.18,19625.57,13247.26,457.4725274725275,CT Internacional,A,15,disponible,assets/img/MEMKGN3770.webp
A-MEMKGN4100,Memoria KINGSTON 16GB 5600MT/s DDR5 CL36 DIMM (Kit of 2) FURY Beast KF556C36BBEK2-16 Negra,VECTEC,memorias_ram_pc,DDR5 DIMM,7466.39,9955.18,6719.75,232.05555555555554,CT Internacional,A,15,disponible,assets/img/MEMKGN4100.webp
A-MEMKGN4110,Memoria KINGSTON 32GB 5600MT/s DDR5 CL36 DIMM (Kit of 2) FURY Beast KF556C36BBEK2-32 Negra,VECTEC,memorias_ram_pc,DDR5 DIMM,11727.79,15637.05,10555.01,364.5,CT Internacional,A,15,disponible,assets/img/MEMKGN4110.webp
A-MEMKGN5600,Memoria Kingston 8GB 5600MTS DDR5 Non-ECC CL46 DIMM 1RX16 KVR56U46BS6-8,VECTEC,accesorios_perifericos,Memoria DIMM DDR5 CL36,3257.72,4343.62,2931.95,101.25,CT Internacional,A,15,disponible,assets/img/MEMKGN5600.webp
A-MEMKGN5610,Memoria Kingston 16GB 5600MTS DDR5 Non-ECC CL46 DIMM 1RX8 KVR56U46BS8-16,VECTEC,accesorios_perifericos,Memoria DIMM DDR5 CL36,6955.16,9273.55,6259.64,216.16666666666669,CT Internacional,A,15,disponible,assets/img/MEMKGN5610.webp
A-MEMKGN2670,Memoria Kingston 4GB 1600MHz DDR3 Non-ECC CL11 DIMM 1Rx8 (Select Regions ONLY) KVR16N11S8/4WP,VECTEC,accesorios_perifericos,Memoria DDR3 PC de 1600 MHz Kingston,715.0,953.33,643.5,22.22222222222222,CT Internacional,A,15,disponible,assets/img/MEMKGN2670.webp
A-MEMKGN2690,Memoria Kingston 8GB 1600MHz DDR3 Non-ECC CL11 DIMM (Select Regions ONLY) KVR16N11/8WP,VECTEC,accesorios_perifericos,Memoria DDR3 PC de 1600 MHz Kingston,2248.67,2998.23,2023.8,69.88888888888889,CT Internacional,A,15,disponible,assets/img/MEMKGN2690.webp
A-MEMKGN5150,Memoria Kingston 8GB 1600MT/s DDR3L Non-ECC CL11 DIMM 1.35V(Select Regions ONLY) KVR16LN11/8WP,VECTEC,accesorios_perifericos,Memoria DDR3L PC de 1600 MHz Kingston,2236.16,2981.55,2012.54,69.5,CT Internacional,A,15,disponible,assets/img/MEMKGN5150.webp
A-MEMKGN5060,Memoria Kingston 8GB 1600MT/s DDR3 Non-ECC CL11 SODIMM 2Rx8 KVR16S11/8WP,VECTEC,memorias_ram_laptop,Memoria DDR3L PC de 1600 MHz Kingston,2236.16,2981.55,2012.54,69.5,CT Internacional,A,15,disponible,assets/img/MEMKGN5060.webp
A-MEMKGN3590,Memoria Kingston 8GB 3200MT/s DDR4 Non-ECC CL22 DIMM 1Rx16 KVR32N22S6/8,VECTEC,accesorios_perifericos,Memoria PC DDR4-3200 MHz,2291.57,3055.43,2062.41,71.22222222222221,CT Internacional,A,15,disponible,assets/img/MEMKGN3590.webp
A-MEMKGN5070,Memoria Kingston 8GB 3200MT/s DDR4 Non-ECC CL22 DIMM 1Rx8 KVR32N22S8/8,VECTEC,accesorios_perifericos,Memoria PC DDR4-3200 MHz,1787.5,2383.33,1608.75,55.55555555555556,CT Internacional,A,15,disponible,assets/img/MEMKGN5070.webp
A-MEMKGN3470,Memoria Kingston 16GB 3200MHz DDR4 Non-ECC CL22 DIMM 1Rx8 KVR32N22S8/16,VECTEC,accesorios_perifericos,Memoria PC DDR4-3200 MHz,5905.55,7874.06,5314.99,183.54444444444445,CT Internacional,A,15,disponible,assets/img/MEMKGN3470.webp
A-MEMKGN4090,Memoria Kingston 16GB 3200MT/s DDR4 Non-ECC CL22 SODIMM 2RX8 KVR32S22D8/16,VECTEC,memorias_ram_laptop,Memoria SO-DIMM PC DDR4-3200 MHz,4097.01,5462.68,3687.31,127.33516483516483,CT Internacional,A,15,disponible,assets/img/MEMKGN4090.webp
A-MEMKGN3290,Memoria Kingston 16GB 3200MT/s DDR4 Non-ECC CL22 SODIMM 1RX8 KVR32S22S8/16,VECTEC,memorias_ram_laptop,Memoria SO-DIMM PC DDR4-3200 MHz,4097.01,5462.68,3687.31,127.33516483516483,CT Internacional,A,15,disponible,assets/img/MEMKGN3290.webp
A-MEMKGN4990,Memoria Kingston 8GB 3200MT/s DDR4 Non-ECC CL22 SODIMM 1RX8 KVR32S22S8/8,VECTEC,memorias_ram_laptop,Memoria SO-DIMM PC DDR4-3200 MHz,2911.66,3882.21,2620.49,90.49450549450549,CT Internacional,A,15,disponible,assets/img/MEMKGN4990.webp
A-MEMKGN4850,Memoria Kingston 32GB 5600MTS DDR5 Non-ECC CL46 SODIMM 2RX8 KVR56S46BD8-32,VECTEC,memorias_ram_laptop,Memoria SO-DIMM PC DDR5-5600 MHz,14850.55,19800.73,13365.49,461.55555555555554,CT Internacional,A,15,disponible,assets/img/MEMKGN4850.webp
A-MEMKGN3080,Memoria KINGSTON 8GB 3200MHz DDR4 CL20 SODIMM FURY Impact KF432S20IB/8,VECTEC,memorias_ram_laptop,Memoria SO-DIMM DDR4-3200 MHz Kingston FURY IMPACT,2359.5,3146.0,2123.55,73.33333333333333,CT Internacional,A,15,disponible,assets/img/MEMKGN3080.webp
A-MEMKGN3150,Memoria KINGSTON 16GB 3200MHz DDR4 CL20 SODIMM FURY Impact KF432S20IB/16,VECTEC,memorias_ram_laptop,Memoria SO-DIMM DDR4-3200 MHz Kingston FURY IMPACT,6899.44,9199.25,6209.5,214.43472222222223,CT Internacional,A,15,disponible,assets/img/MEMKGN3150.webp
A-MEMKGN3700,Memoria KINGSTON 16GB 3200MHz DDR4 CL20 SODIMM FURY Impact KF432S20IBK2/32 Kit of 2,VECTEC,memorias_ram_laptop,Memoria SO-DIMM DDR4-3200 MHz Kingston FURY IMPACT,4290.0,5720.0,3861.0,133.33333333333334,CT Internacional,A,15,disponible,assets/img/MEMKGN3700.webp
A-MEMKGN3280,Memoria KINGSTON 32GB 3200MHz DDR4 CL20 SODIMM FURY Impact KF432S20IB/32,VECTEC,memorias_ram_laptop,Memoria SO-DIMM DDR4-3200 MHz Kingston FURY IMPACT,8220.71,10960.95,7398.64,255.5,CT Internacional,A,15,disponible,assets/img/MEMKGN3280.webp
A-MEMKGN3630,Memoria Kingston 32GB 3200MT/s DDR4 Non-ECC CL22 SODIMM 2RX8 KVR32S22D8/32,VECTEC,memorias_ram_laptop,Memoria SO-DIMM DDR4-3200 MHz Kingston FURY IMPACT,8204.62,10939.5,7384.16,255.0,CT Internacional,A,15,disponible,assets/img/MEMKGN3630.webp
A-MEMKGN4960,Memoria KINGSTON 8GB 4800MT/s DDR5 CL38 SODIMM FURY Impact KF548S38IB-8,VECTEC,memorias_ram_laptop,Memoria SO-DIMM DDR4-4800 MHz Kingston FURY IMPACT,4092.75,5457.0,3683.47,127.20277777777778,CT Internacional,A,15,disponible,assets/img/MEMKGN4960.webp
A-MEMKGN5280,Memoria Kingston 8GB 5600MTS DDR5 Non-ECC CL46 SODIMM 1RX16 KVR56S46BS6-8,VECTEC,memorias_ram_laptop,Memoria SO-DIMM DDR4-4800 MHz Kingston FURY IMPACT,4092.75,5457.0,3683.47,127.20277777777778,CT Internacional,A,15,disponible,assets/img/MEMKGN5280.webp
A-MEMKGN3680,Memoria KINGSTON 16GB 4800MT/s DDR5 CL38 SODIMM FURY Impact KF548S38IB-16,VECTEC,memorias_ram_laptop,Memoria SO-DIMM DDR4-4800 MHz Kingston FURY IMPACT,5832.61,7776.82,5249.35,181.27777777777777,CT Internacional,A,15,disponible,assets/img/MEMKGN3680.webp
A-MEMKGN4160,Memoria Kingston Propietaria 32GB DDR4 3200MT/s ECC Registered DIMM CL22 2RX8 1.2V 288-pin 16Gbit KTL-TS432E/32G,VECTEC,memorias_ram_servidor,Memoria Propietaria DIMM DDR4-3200MHz,18094.9,24126.53,16285.41,562.39,CT Internacional,A,15,disponible,assets/img/MEMKGN4160.webp
A-MEMKGN6000,Memoria Kingston Propietaria 32GB DDR4 3200MT/s ECC Registered DIMM CL22 2RX8 1.2V 288-pin 16Gbit KTL-TS432D8/32G,VECTEC,memorias_ram_servidor,Memoria Propietaria DIMM DDR4-3200MHz,18267.68,24356.9,16440.91,567.76,CT Internacional,A,15,disponible,assets/img/MEMKGN6000.webp
A-MEMKGN3530,Memoria Kingston Propietaria 16GB DDR4 3200MT/s ECC Registered DIMM CL22 1RX8 1.2V 288-pin 16Gbit KTD-PE432ES8/16G,VECTEC,memorias_ram_servidor,Memoria Propietaria DIMM DDR4-3200MHz,9138.34,12184.46,8224.51,284.02,CT Internacional,A,15,disponible,assets/img/MEMKGN3530.webp
A-MEMKGN2280,Memoria Kingston Propietaria 16GB DDR4 3200MT/s Non-ECC Unbuffered SODIMM CL22 1RX8 1.2V 260-pin 16Gbit KCP432SS8/16,VECTEC,memorias_ram_laptop,Memoria Propietaria SODIMM DDR4-3200MHz,7832.32,10443.09,7049.09,243.42857142857144,CT Internacional,A,15,disponible,assets/img/MEMKGN2280.webp
A-MEMKGN2350,Memoria Kingston Propietaria 8GB DDR4 3200MT/s Non-ECC Unbuffered SODIMM CL22 1RX8 1.2V 260-pin 8Gbit KCP432SS8/8,VECTEC,memorias_ram_laptop,Memoria Propietaria SODIMM DDR4-3200MHz,3364.58,4486.11,3028.12,104.57142857142857,CT Internacional,A,15,disponible,assets/img/MEMKGN2350.webp
A-MEMKGN3320,Memoria Kingston Propietaria 16GB DDR4 3200MT/s Non-ECC Unbuffered SODIMM CL22 2RX8 1.2V 260-pin 8Gbit KCP432SD8/16,VECTEC,memorias_ram_laptop,Memoria Propietaria SODIMM DDR4-3200MHz,6287.92,8383.89,5659.13,195.42857142857142,CT Internacional,A,15,disponible,assets/img/MEMKGN3320.webp
A-MEMKGN2710,Memoria Kingston Propietaria 32GB DDR4 3200MT/s Non-ECC Unbuffered SODIMM CL22 2RX8 1.2V 260-pin 16Gbit KCP432SD8/32,VECTEC,memorias_ram_laptop,Memoria Propietaria SODIMM DDR4-3200MHz,15572.7,20763.6,14015.43,484.0,CT Internacional,A,15,disponible,assets/img/MEMKGN2710.webp
A-MEMKGN3510,Memoria Kingston Propietaria 8GB DDR4 3200MT/s DDR4 CL22 DIMM 1.2V PARA PC KCP432NS8/8,VECTEC,memorias_ram_pc,DDR4 DIMM,3364.58,4486.11,3028.12,104.57142857142857,CT Internacional,A,15,disponible,assets/img/MEMKGN3510.webp
A-MEMKGN2620,Memoria Kingston Propietaria 8GB DDR4 3200MT/s Non-ECC Unbuffered DIMM CL22 1RX16 1.2V 288-pin 16Gbit KCP432NS6/8,VECTEC,memorias_ram_servidor,Memoria Propietaria DIMM DDR4-3200MHz,3962.12,5282.83,3565.91,123.14285714285714,CT Internacional,A,15,disponible,assets/img/MEMKGN2620.webp
A-MEMKGN3310,Memoria Kingston Propietaria 16GB DDR4 3200MT/s Non-ECC Unbuffered DIMM CL22 1RX8 1.2V 288-pin 16Gbit KCP432NS8/16,VECTEC,memorias_ram_servidor,Memoria Propietaria DIMM DDR4-3200MHz,7832.32,10443.09,7049.09,243.42857142857144,CT Internacional,A,15,disponible,assets/img/MEMKGN3310.webp
A-MEMKGN3300,Memoria Kingston Propietaria 32GB DDR4 3200MT/s Non-ECC Unbuffered DIMM CL22 2RX8 1.2V 288-pin 16Gbit KCP432ND8/32,VECTEC,memorias_ram_servidor,Memoria Propietaria DIMM DDR4-3200MHz,15572.7,20763.6,14015.43,484.0,CT Internacional,A,15,disponible,assets/img/MEMKGN3300.webp
A-MEMKGN3370,Memoria Kingston Propietaria 16GB DDR4 3200MT/s Non-ECC Unbuffered DIMM CL22 2RX8 1.2V 288-pin 8Gbit KCP432ND8/16,VECTEC,memorias_ram_servidor,Memoria Propietaria DIMM DDR4-3200MHz,6151.08,8201.44,5535.97,191.1758241758242,CT Internacional,A,15,disponible,assets/img/MEMKGN3370.webp
A-MEMKGN3690,Memoria Kingston Propietaria 32GB 3200MT/S DDR4 CL22 DIMM 1.2V PARA SERVIDOR KTD-PE432E/32G,VECTEC,accesorios_perifericos,Memoria Propietaria DIMM DDR4-3200MHz,18094.9,24126.53,16285.41,562.39,CT Internacional,A,15,disponible,assets/img/MEMKGN3690.webp
A-MEMKGN3900,Memoria Kingston Propietaria 16GB 3200MT/S DDR4 CL22 DIMM 1.2V PARA SERVIDOR KTH-PL432ES8/16G,VECTEC,accesorios_perifericos,Memoria Propietaria DIMM DDR4-3200MHz,9138.34,12184.46,8224.51,284.02,CT Internacional,A,15,disponible,assets/img/MEMKGN3900.webp
A-MEMKGN4920,Memoria Kingston Propietaria 32GB 3200MT/S DDR4 CL22 DIMM 1.2V PARA SERVIDOR KTH-PL432E/32G,VECTEC,accesorios_perifericos,Memoria Propietaria DIMM DDR4-3200MHz,18094.9,24126.53,16285.41,562.39,CT Internacional,A,15,disponible,assets/img/MEMKGN4920.webp
A-MEMKGN5200,Memoria Kingston Propietaria 32GB DDR5 5600MT/s Non-ECC Unbuffered DIMM CL46 2RX8 1.1V 288-pin 16Gbit KCP556UD8-32,VECTEC,memorias_ram_servidor,Memoria Propietaria DIMM DDR5-5600MT/s Unbuffered,16878.08,22504.11,15190.27,524.5714285714286,CT Internacional,A,15,disponible,assets/img/MEMKGN5200.webp
